Name,DIY,Stack Size,Buy,Sell,Source,Source Notes,Version,Filename,Internal ID,Unique Entry ID
bamboo lattice fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceBamboo,3403,XaLnmQsQ47HfHQ9g5
barbed-wire fence,Yes,50,NFS,1980,Crafting,,1.0.0,ItemFenceBarbedWire,5213,dNgibaR9jFqaDwuDZ
brick fence,Yes,50,NFS,1200,Crafting,,1.0.0,ItemFenceWallRenga,3080,WAzanA7e5MREzJdMh
Bunny Day fence,Yes,50,NFS,2400,Crafting,,1.1.0a,ItemFenceEgg,12630,CLQGhAfSNykpxrh3a
corral fence,Yes,50,NFS,720,Crafting,,1.0.0,ItemFenceHorizontalWood,4349,rqwqYy7Aphvh5zBSA
country fence,Yes,50,NFS,720,Crafting,,1.0.0,ItemFenceLog,4350,twwkbWJ8YsoJEy3j8
hedge,Yes,50,NFS,55,Crafting,,1.2.0,ItemFenceIkegaki,12758,TphLYSh2MdogHdheg
imperial fence,Yes,50,NFS,1200,Crafting,,1.0.0,ItemFenceChinese,4354,fHqt7TXfbhfKnPbwG
iron fence,Yes,50,NFS,4500,Crafting,,1.0.0,ItemFenceSteel,4357,RL5hL24NbwzE7zv3R
iron-and-stone fence,Yes,50,NFS,3150,Crafting,,1.0.0,ItemFenceIronAndStone,5206,kjSa4R6JQz2DtWQ2C
lattice fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceLatiiceNatural,11712,qBrhYgaCnEiQYouP6
rope fence,Yes,50,NFS,3000,Crafting,,1.0.0,ItemFencePegRope,4352,TpruAQnqeeYcDxPRj
simple wooden fence,Yes,50,NFS,720,Crafting; Tom Nook,50 fences are given by Tom Nook after completing the three house plots during the main storyline,1.0.0,ItemFenceNatural,11711,bxF62vutvYBw9BTDT
spiky fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceSharply,4358,gYccyRpBzpFCLLW56
stone fence,Yes,50,NFS,600,Crafting,,1.0.0,ItemFenceStone,5212,ECNmTH3oh3SEDpHCr
straw fence,Yes,50,NFS,560,Crafting,,1.0.0,ItemFenceDriedStraw,4356,yp69uEZTdfS9CkisA
vertical-board fence,Yes,50,NFS,960,Crafting,,1.0.0,ItemFenceVerticalWood,3402,M9pkSgdAaKgQELi3E
wedding fence,Yes,50,NFS,411,Crafting,,1.2.0,ItemFenceJuneBride,12894,68uMh2zjCmeJukYhv
zen fence,Yes,50,NFS,3300,Crafting,,1.0.0,ItemFenceJapanese,5207,yZeqREzefxeSiLAaP﻿Name,Award Criteria,#,Internal ID,Internal Name,Internal Category,Num of Tiers,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Reward Tier 1,Reward Tier 2,Reward Tier 3,Reward Tier 4,Reward Tier 5,Reward Tier 6,Sequential,Version,Unique Entry ID
(island name) Miles!,Awarded when Nook Miles program is first unlocked,1,53,ImmigratetoIsland,Event,1,1,0,0,0,0,500,500,1000,2000,3000,0,Yes,1.0.0,QvQq6d4qJgCiBkMLX
stone tile,No,No,3000,750,White,White,NA,Nook's Cranny,,1.0.0,expensive,facility,None,Stone Floors,For sale,RoomTexFloorMarble00,5069,RNMhc9jJApavmhgPC
stripe flooring,No,No,1200,300,Colorful,Gray,NA,Nook's Cranny,,1.0.0,living room,child's room,None,Cloth Floors,For sale,RoomTexFloorStripe00,4963,5CY9wQTePbYzQTDF2
sumo ring,No,No,3000,750,Beige,Beige,NA,Saharah,,1.0.0,fitness,zen-style,None,Sports Floor,Not for sale,RoomTexFloorArena00,5013,qKfY2Nnx5ApBzgGEF
swamp flooring,No,No,3000,750,Black,Gray,NA,Saharah,,1.0.0,garden,horror,None,Nature - Brown,Not for sale,RoomTexFloorBog00,5238,vTPvWC9bkZyeP7BxS
tatami,No,No,2200,550,Beige,Beige,NA,Nook's Cranny,,1.0.0,zen-style,living room,None,Tatami,For sale,RoomTexFloorTatami00,5039,jdcZQ9LCDoroeYKws
tatami flooring,No,No,2200,550,Green,White,NA,Nook's Cranny,,1.0.0,zen-style,living room,None,Tatami Panel,For sale,RoomTexFloorTatamiPanel00,5077,Qo5nLhbZ7iD5JLP4Z
terra-cotta flooring,No,No,1800,450,Orange,Orange,NA,Nook's Cranny,,1.0.0,facility,shop,None,Tile Floors,For sale,RoomTexFloorTileTerracotta00,4971,Ec8TrwurFcmQKi4CZ
tiger-print flooring,No,No,1300,325,Black,Orange,NA,Nook's Cranny,,1.0.0,party,fancy,None,Animal Floor,For sale,RoomTexFloorAnimal03,6848,uz5PotSZqNAT5kgtT
train-station flooring,No,No,3000,750,Beige,Brown,NA,Saharah,,1.0.0,facility,None,None,Sidewalk,Not for sale,RoomTexFloorPlatform00,5009,khwvshrYhvaL9FPsC
underwater flooring,Yes,Yes,NFS,6600,Blue,Light blue,NA,Crafting,,1.0.0,ocean,None,None,Special Nature Floors,Not for sale,RoomSpFloorFishTank00,5268,bGowh78amRY7uJsYE
water flooring,Yes,Yes,NFS,7200,Light blue,Blue,NA,Crafting,,1.0.0,ocean,None,None,Special Nature Floors,Not for sale,RoomSpFloorWater00,5030,opJSK2mkCqkBRQTW3
western desert,No,No,3000,750,Beige,Beige,NA,Saharah,,1.0.0,folk art,horror,None,Nature - Brown,Not for sale,RoomTexFloorWilderness00,4984,24mkYXzRGCvGibXQ9
white honeycomb tile,No,No,1420,355,White,White,NA,Nook's Cranny,,1.0.0,bathroom,facility,None,Honeycomb,For sale,RoomTexFloorHoneycomb03,5042,RKrRAgjoevjYsLwTp
white iron-parquet flooring,No,No,2350,587,White,White,NA,Nook's Cranny,,1.0.0,expensive,living room,None,Iron Parquet,For sale,RoomTexFloorParquetIron03,6843,ZFAq3rRLCCRRgAcF7
white mosaic-tile flooring,No,No,900,225,White,White,NA,Nook's Cranny,,1.0.0,bathroom,facility,None,Tile Floors,For sale,RoomTexFloorTile00,5020,23nmmfSJ7pvKyeuFZ
white wedding flooring,,No,3000,750,None,None,NA,Wedding Season,,1.2.0,party,expensive,wedding,Tile Floors,Not for sale,RoomTexFloorMarbleTile00,12431,GYZ8kvbfYK7i2NcvT
white-brick flooring,No,No,1040,260,White,White,NA,Nook's Cranny,,1.0.0,facility,shop,None,Brick,For sale,RoomTexFloorBrick00,4974,83vQYs26vwE7aa4bZ
white-chocolates flooring,No,No,3000,750,White,Beige,NA,Saharah,,1.0.0,fancy,None,None,Chocolate,Not for sale,RoomTexFloorChocolate01,5052,b2WBXQkcAqfJ48RH3
white-paint flooring,No,No,1040,260,White,White,NA,Nook's Cranny,,1.0.0,living room,child's room,None,Painted Wood,For sale,RoomTexFloorPaintWood03,5060,JdnrGbAMW7FBxrw5P
wildflower meadow,No,No,3000,750,Green,Green,NA,Saharah,,1.0.0,garden,fancy,None,Grassland,Not for sale,RoomTexFloorGrassland01,5006,dYb6DAfZQJTGN7svs
wooden-knot flooring,No,No,780,195,Brown,Brown,NA,Nook's Cranny,,1.0.0,living room,child's room,None,Wood Floors,For sale,RoomTexFloorCedar00,5049,ttyLLQ39Dc3fK32JE
yellow floral flooring,No,No,1520,380,Yellow,Yellow,NA,Nook's Cranny,,1.0.0,shop,living room,None,Deco Wood,For sale,RoomTexFloorDecoWood00,5073,R69sMEPHQGu7fBzuQ
zebra-print flooring,No,No,1300,325,Black,White,NA,Nook's Cranny,,1.0.0,party,fancy,None,Animal Floor,For sale,RoomTexFloorAnimal02,4962,9Mdszd5EgwJ6omLPf﻿Name,Buy,Category,Source,Filename,Version,Unique Entry ID
brick bridge,198000,Bridge,Resident Services Upgrade,BridgeBricks,1.0.0,Rvkrg9tcubTMakcBS
iron bridge,228000,Bridge,Resident Services Upgrade,BridgeIron,1.0.0,RmQ6iiKkFf3Sy4iSQ
log bridge,98000,Bridge,Resident Services Upgrade,BridgeLog,1.0.0,Px55sTfjKSbbMtjAK
red zen bridge,228000,Bridge,Resident Services Upgrade,BridgeRed,1.0.0,jTziEHXkeYaugKDQQ
stone bridge,168000,Bridge,Resident Services Upgrade,BridgeStone,1.0.0,JmrwC2tRRCCgbZnrp
suspension bridge,129800,Bridge,Resident Services Upgrade,BridgeSuspension,1.0.0,q52JebMTHDqHJKBba
wooden bridge,168000,Bridge,Resident Services Upgrade,BridgeWood,1.0.0,7oZ7FMrJEpBLZzsmw
zen bridge,228000,Bridge,Resident Services Upgrade,BridgeJapanese,1.0.0,TbKbHzJM8j8ezmAEF
basic door,5000,Door,4th House Upgrade (Right Room),HouseDoorCercleWindowAR,1.0.0,HrAsZSpm2pRj2u8ad
beige basic door,5000,Door,4th House Upgrade (Right Room),HouseDoorCercleWindowGR,1.0.0,uF4YeCTGBx4Tawcp8
beige simple door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimpleBR,1.0.0,jQFLgioHYBRbRkBYK
beige windowed door,5000,Door,4th House Upgrade (Right Room),HouseDoorWindowGR,1.0.0,oMqf22Pf8fZzeoJdY
beige wooden door,5000,Door,4th House Upgrade (Right Room),HouseDoorStandardGR,1.0.0,N5LASg9qjhgexBMe7
black common door,5000,Door,4th House Upgrade (Right Room),HouseDoorReliefHR,1.0.0,6mmdmWbK5ZRpbCsWc
black fancy door,5000,Door,4th House Upgrade (Right Room),HouseDoorCarvingBR,1.0.0,3ZahH8gvtHGdkEM68
black imperial door,5000,Door,4th House Upgrade (Right Room),HouseDoorChineseHR,1.0.0,qT9ghD7YkZpMDgBDf
black latticework door,5000,Door,4th House Upgrade (Right Room),HouseDoorLatticeHR,1.0.0,Kzu4WsZwmSWzLdMC6
black rustic door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimplicityDR,1.0.0,TKDhdqyJBdrz8yQt6
black vertical-panes door,5000,Door,4th House Upgrade (Right Room),HouseDoorVerticalWindowHR,1.0.0,Z4efmoeAjzYLhTsKJ
black zen door,5000,Door,4th House Upgrade (Right Room),HouseDoorJapaneseER,1.0.0,AxrkW9SNKqmh9kX4S
blue basic door,5000,Door,4th House Upgrade (Right Room),HouseDoorCercleWindowER,1.0.0,BxqZmtEty82NDo8J3
blue common door,5000,Door,4th House Upgrade (Right Room),HouseDoorReliefCR,1.0.0,hfWfx4mxev3qjp2zH
blue fancy door,5000,Door,4th House Upgrade (Right Room),HouseDoorCarvingER,1.0.0,fm6MupiuPAK6HPNNj
blue iron door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronCR,1.0.0,5tgy5p3AE38NBeG9B
blue latticework door,5000,Door,4th House Upgrade (Right Room),HouseDoorLatticeFR,1.0.0,JwdJLi5HHZe24DmkF
blue metal-accent door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronpartsCR,1.0.0,YB3NZt9RRYJroWRcn
blue rustic door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimplicityFR,1.0.0,8k4sCwWWqugmTYuw6
blue simple door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimpleDR,1.0.0,cN2eTBiAPt2Bv8GTK
blue vertical-panes door,5000,Door,4th House Upgrade (Right Room),HouseDoorVerticalWindowDR,1.0.0,AJB8xQLjaJR2WrHBv
blue windowed door,5000,Door,4th House Upgrade (Right Room),HouseDoorWindowER,1.0.0,i5JLZk2vdr5jZ9nBC
blue wooden door,5000,Door,4th House Upgrade (Right Room),HouseDoorStandardER,1.0.0,okXxYSYZ8o2vceKQG
brown imperial door,5000,Door,4th House Upgrade (Right Room),HouseDoorChineseBR,1.0.0,SN5ik2H7HfGLuG9EN
brown latticework door,5000,Door,4th House Upgrade (Right Room),HouseDoorLatticeAR,1.0.0,a4Mft9ihDSpo4jusc
brown metal-accent door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronpartsFR,1.0.0,8eztTyD69pNsq7Eee
brown zen door,5000,Door,4th House Upgrade (Right Room),HouseDoorJapaneseCR,1.0.0,3bWWrFPG7N5NcAKbS
burgundy basic door,5000,Door,4th House Upgrade (Right Room),HouseDoorCercleWindowDR,1.0.0,vuSF9u2vtgf95NREh
common door,5000,Door,4th House Upgrade (Right Room),HouseDoorReliefAR,1.0.0,8Gx8LKMb7ipbF9qKa
cyan vertical-panes door,5000,Door,4th House Upgrade (Right Room),HouseDoorVerticalWindowJR,1.0.0,CTyPWnQDRGqMcDEyf
dark-brown iron grill door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronGrillGR,1.0.0,CQFAjS99WqxTu4QDJ
deep-green simple door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimpleGR,1.0.0,Gyibc6G9u5Zv4fMdJ
gray common door,5000,Door,4th House Upgrade (Right Room),HouseDoorReliefFR,1.0.0,mEBW6Y6gLFpBpibwA
gray iron door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronGR,1.0.0,27cPAfi2DYBEzzgto
gray iron grill door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronGrillHR,1.0.0,uzLEvMD46GzBZQ3mN
gray latticework door,5000,Door,4th House Upgrade (Right Room),HouseDoorLatticeER,1.0.0,ZCfMjY9ED5jW87aZY
gray simple door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimpleCR,1.0.0,QjS2nzSqHCLCcLGKQ
gray windowed door,5000,Door,4th House Upgrade (Right Room),HouseDoorWindowFR,1.0.0,Y7W4HKFy49BLvabBD
gray wooden door,5000,Door,4th House Upgrade (Right Room),HouseDoorStandardFR,1.0.0,C2LhRZFynjh6x5gQB
green basic door,5000,Door,4th House Upgrade (Right Room),HouseDoorCercleWindowBR,1.0.0,jDYnxjeL9zxWFsYM3
green common door,5000,Door,4th House Upgrade (Right Room),HouseDoorReliefDR,1.0.0,3xcS4XeYXbi6A4JJc
green imperial door,5000,Door,4th House Upgrade (Right Room),HouseDoorChineseER,1.0.0,h59gk2epKc9ALPoF9
green iron door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronER,1.0.0,CH2gZGRicug5TB5nF
green iron grill door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronGrillCR,1.0.0,fNwKPm8gu5pnoNZ2H
green metal-accent door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronpartsDR,1.0.0,gveHmLcPh9uNLMFB8
green rustic door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimplicityJR,1.0.0,YyyhicaCZuYCAd4hm
green vertical-panes door,5000,Door,4th House Upgrade (Right Room),HouseDoorVerticalWindowCR,1.0.0,DAwzGNJimCfi6XuPY
green windowed door,5000,Door,4th House Upgrade (Right Room),HouseDoorWindowDR,1.0.0,CHTZZvpsuYP2ZvEtm
green wooden door,5000,Door,4th House Upgrade (Right Room),HouseDoorStandardDR,1.0.0,qj2PXQwBkjoDPMSDc
green-apple basic door,5000,Door,4th House Upgrade (Right Room),HouseDoorCercleWindowJR,1.0.0,mH3kwkiNAW9Tgg5XH
green-apple common door,5000,Door,4th House Upgrade (Right Room),HouseDoorReliefIR,1.0.0,oe58QsaRvnF9dQ9Eg
imperial door,5000,Door,4th House Upgrade (Right Room),HouseDoorChineseAR,1.0.0,BbeW2wNrRMq4PkQB5
iron door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronAR,1.0.0,yE4x5zcn95mcNNf2f
iron grill door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronGrillAR,1.0.0,Cgd6XZxLfYLbuRqoC
lacquered zen door,5000,Door,4th House Upgrade (Right Room),HouseDoorJapaneseFR,1.0.0,soxZojTeCikxb9q53
latticework door,5000,Door,4th House Upgrade (Right Room),HouseDoorLatticeDR,1.0.0,jexi2bbNCwn2j3JvC
light-green rustic door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimplicityGR,1.0.0,n5cEgH77z99n3rT8i
maple iron grill door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronGrillBR,1.0.0,FW8NZXxWLT4hY6Nj3
maple rustic door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimplicityCR,1.0.0,cuDwoeXKD2jdQEPvQ
maple vertical-panes door,5000,Door,4th House Upgrade (Right Room),HouseDoorVerticalWindowBR,1.0.0,uKkrQ5yBYWQMmerB7
maple windowed door,5000,Door,4th House Upgrade (Right Room),HouseDoorWindowBR,1.0.0,bTb3Quno8Hhs7ASK2
maple wooden door,5000,Door,4th House Upgrade (Right Room),HouseDoorStandardBR,1.0.0,zvWtASTxgTYBunTDz
metal-accent door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronpartsAR,1.0.0,EivvfJTS98tFNbuno
pale-blue basic door,5000,Door,4th House Upgrade (Right Room),HouseDoorCercleWindowFR,1.0.0,LnLiK3nvaaGqMSJbo
pale-blue iron grill door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronGrillDR,1.0.0,LGernbHCg8R4Kcs8f
pale-purple rustic door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimplicityIR,1.0.0,HEczAiQ4dHwB5zh5i
pink basic door,5000,Door,4th House Upgrade (Right Room),HouseDoorCercleWindowIR,1.0.0,Xby3xZhQd3dMb4Coe
pink fancy door,5000,Door,4th House Upgrade (Right Room),HouseDoorCarvingDR,1.0.0,2jbKjqmXXQddSvH26
pink iron door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronFR,1.0.0,BLseEGcXhw9dPreLx
pink iron grill door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronGrillER,1.0.0,sjAoF3vsRF5J8jLdq
pink metal-accent door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronpartsER,1.0.0,TB89rf3ccaKip4QRz
pink rustic door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimplicityHR,1.0.0,GANZwLknoRyyegbLM
pink simple door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimpleER,1.0.0,qvNBxg3CEWvEnoNpZ
pink windowed door,5000,Door,4th House Upgrade (Right Room),HouseDoorWindowIR,1.0.0,svRR2C9PSLt5ef3Su
pink wooden door,5000,Door,4th House Upgrade (Right Room),HouseDoorStandardIR,1.0.0,gPykmDtFtSdxotvrk
purple common door,5000,Door,4th House Upgrade (Right Room),HouseDoorReliefJR,1.0.0,XBquzTWPzAnHcKYBj
purple iron grill door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronGrillJR,1.0.0,Q4GLiP3Kmurrk2WSB
purple metal-accent door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronpartsGR,1.0.0,B6NfDDoKJXSTX6nEZ
purple simple door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimpleHR,1.0.0,dmTdoj8NzL2jSKZHu
purple vertical-panes door,5000,Door,4th House Upgrade (Right Room),HouseDoorVerticalWindowIR,1.0.0,JHMuJ2pSXBFsCGThM
purple windowed door,5000,Door,4th House Upgrade (Right Room),HouseDoorWindowJR,1.0.0,kiK57D48BgFz2LdAh
purple wooden door,5000,Door,4th House Upgrade (Right Room),HouseDoorStandardJR,1.0.0,oNx9giXYQZLfuCYq5
red common door,5000,Door,4th House Upgrade (Right Room),HouseDoorReliefBR,1.0.0,WmuaHC559AALWH2Bb
red fancy door,5000,Door,4th House Upgrade (Right Room),HouseDoorCarvingCR,1.0.0,us8rFY2TSFXCx72kH
red imperial door,5000,Door,4th House Upgrade (Right Room),HouseDoorChineseCR,1.0.0,NtxTaTeTrzghsGS2W
red iron door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronBR,1.0.0,Bp9ysH2C4zeiScQXP
red iron grill door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronGrillIR,1.0.0,giywRE5qEmQZC6GAN
red latticework door,5000,Door,4th House Upgrade (Right Room),HouseDoorLatticeCR,1.0.0,Nnbfndanco3rvQgWf
red metal-accent door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronpartsBR,1.0.0,XvgfNPwfYGffgE24X
red rustic door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimplicityER,1.0.0,RddBzpZ8QEcLWD4Gv
red vertical-panes door,5000,Door,4th House Upgrade (Right Room),HouseDoorVerticalWindowFR,1.0.0,jtHKujXtSxTwgmgiY
red windowed door,5000,Door,4th House Upgrade (Right Room),HouseDoorWindowCR,1.0.0,Z4oGMDMqpFBdfYXsZ
red wooden door,5000,Door,4th House Upgrade (Right Room),HouseDoorStandardCR,1.0.0,h4LK4FrT733y64FZz
red zen door,5000,Door,4th House Upgrade (Right Room),HouseDoorJapaneseDR,1.0.0,tdPuvQyRrRFiBEv7z
red-green imperial door,5000,Door,4th House Upgrade (Right Room),HouseDoorChineseFR,1.0.0,2mrsS49vJNZdWDQeD
rustic door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimplicityAR,1.0.0,mbsrSkG43TP7tA6e5
vertical-panes door,5000,Door,4th House Upgrade (Right Room),HouseDoorVerticalWindowAR,1.0.0,aqhHtKKvCQQpb834t
walnut latticework door,5000,Door,4th House Upgrade (Right Room),HouseDoorLatticeBR,1.0.0,xtvqjdafPWY4DF4ww
white basic door,5000,Door,4th House Upgrade (Right Room),HouseDoorCercleWindowHR,1.0.0,rrazQ4rMyTqvC3G3Y
white common door,5000,Door,4th House Upgrade (Right Room),HouseDoorReliefGR,1.0.0,cFZFak2hPc3jBrpv8
white fancy door,5000,Door,4th House Upgrade (Right Room),HouseDoorCarvingAR,1.0.0,r6k9ATzzAKaWMNJnQ
white imperial door,5000,Door,4th House Upgrade (Right Room),HouseDoorChineseGR,1.0.0,bthYBfAjTxo7F5dNi
white iron door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronHR,1.0.0,Zi4ndrFTFsEqhQPw9
white iron grill door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronGrillFR,1.0.0,bz47mYutYXduChB3P
white latticework door,5000,Door,4th House Upgrade (Right Room),HouseDoorLatticeGR,1.0.0,ndjhLSHZXG4TrmXNS
white metal-accent door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronpartsHR,1.0.0,yDBA2qT5sGQAzt7eB
white rustic door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimplicityBR,1.0.0,Mu7FQYgoRajRuL5BD
white simple door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimpleAR,1.0.0,q4CQF3zCDhorZ7fAc
white vertical-panes door,5000,Door,4th House Upgrade (Right Room),HouseDoorVerticalWindowGR,1.0.0,CxFPdgKzKg2ifRx62
white windowed door,5000,Door,4th House Upgrade (Right Room),HouseDoorWindowHR,1.0.0,ZovDjWHe8YSZZKinn
white wooden door,5000,Door,4th House Upgrade (Right Room),HouseDoorStandardHR,1.0.0,h2ja68uKd7TxdEwQE
white zen door,5000,Door,4th House Upgrade (Right Room),HouseDoorJapaneseGR,1.0.0,wY7gy8YD2Y8ojnDnm
windowed door,5000,Door,4th House Upgrade (Right Room),HouseDoorWindowAR,1.0.0,28wnpfEyGZCvdDsmc
wooden door,5000,Door,4th House Upgrade (Right Room),HouseDoorStandardAR,1.0.0,4ovKGY9ZoiujvqkS8
yellow basic door,5000,Door,4th House Upgrade (Right Room),HouseDoorCercleWindowCR,1.0.0,yoMGH8LhL7mFWZiPD
yellow common door,5000,Door,4th House Upgrade (Right Room),HouseDoorReliefER,1.0.0,5ZKFC4ePpoYDqqJSu
yellow fancy door,5000,Door,4th House Upgrade (Right Room),HouseDoorCarvingFR,1.0.0,iNTxu4FaB6TC9pjni
yellow imperial door,5000,Door,4th House Upgrade (Right Room),HouseDoorChineseDR,1.0.0,dBGXJ8LnHwDZciTRS
yellow iron door,5000,Door,4th House Upgrade (Right Room),HouseDoorIronDR,1.0.0,wELe85t5gE9e5fZ7H
yellow simple door,5000,Door,4th House Upgrade (Right Room),HouseDoorSimpleFR,1.0.0,t8gHx6QjK9tFMmMna
yellow vertical-panes door,5000,Door,4th House Upgrade (Right Room),HouseDoorVerticalWindowER,1.0.0,Aszgp3pAbCC75LNHd
yellow zen door,5000,Door,4th House Upgrade (Right Room),HouseDoorJapaneseBR,1.0.0,yHJcPMRBWKZofvC4H
zen door,5000,Door,4th House Upgrade (Right Room),HouseDoorJapaneseAR,1.0.0,jGJNCRi6kcXXTD67g
blue steel staircase,228000,Incline,Resident Services Upgrade,SlopeIronStairBlue,1.0.0,wEC52Lc5cf8TcamMB
blue-plank ramp,128000,Incline,Resident Services Upgrade,SlopeWoodBlue,1.0.0,gHnYrhHS9A7MrPdpr
brick staircase,198000,Incline,Resident Services Upgrade,SlopeBrickStair,1.0.0,A8AfTzxqpvzfcMeC5
log staircase,168000,Incline,Resident Services Upgrade,SlopeWoodStair,1.0.0,wk6oQREwMmRAmkTWJ
natural ramp,98000,Incline,Resident Services Upgrade,SlopeNatural,1.0.0,m7jAPxsGCRgSWo6Ng
red steel staircase,228000,Incline,Resident Services Upgrade,SlopeIronStair,1.0.0,2nygbmutbmBfuzEXp
stone staircase,168000,Incline,Resident Services Upgrade,SlopeStoneStair,1.0.0,4zszj8KsBNe2XgeGq
white-plank ramp,128000,Incline,Resident Services Upgrade,SlopeWood,1.0.0,aR8pTDNtanxDQt7MY
black large mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostLargeBlack,1.0.0,MfwnWmtJuJDAvc2Lz
black ordinary mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostStandardBlack,1.0.0,mrnKiTGF6ra4B8X2T
black square mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostSquareBlack,1.0.0,EePwSJwYCpQZacFqi
blue large mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostLargeBlue,1.0.0,PXyHoT3WdZxgZNngW
blue ordinary mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostStandardBlue,1.0.0,RzqDEHhw3HSGjpavY
blue square mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostSquareBlue,1.0.0,cP7bYmszxmrmW2ygL
blue wooden mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostWoodBlue,1.0.0,hc333N34upcNjSabw
chic wooden mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostWoodDark,1.0.0,f2YBipw25G8BAxwSt
green large mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostLargeGreen,1.0.0,MkQ6G3TQ7YqhQToAi
green ordinary mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostStandardGreen,1.0.0,ujFMEsLrnERfkwfP9
green square mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostSquareGreen,1.0.0,xuTEi6Do6tN46d3q5
green wooden mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostWoodGreen,1.0.0,6bxdrutijtpzKv39F
large mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostLarge,1.0.0,9mei7SoYtX9WhJqBx
ordinary mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostStandard,1.0.0,WiXx9pYfimxQTSAuF
pink large mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostLargePink,1.0.0,442cvvb6XZ2ykmMy9
pink ordinary mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostStandardPink,1.0.0,TimXNFMGAu2gEdSHg
pink square mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostSquarePink,1.0.0,wM9frkMp4Bw3j8siW
pink wooden mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostWoodPink,1.0.0,rFbXYtTBoJmXaHs8o
red large mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostLargeRed,1.0.0,dd7zAjPBuZzeepDg4
red ordinary mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostStandardRed,1.0.0,TBRuBdRZM6YmQPNHp
red square mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostSquareRed,1.0.0,hnC7jsEoSKbk5RsEy
red wooden mailbox,5000,Mailbox,3rd House Upgrade (Left Room),FtrPostWoodRed,1.0.0,wuakRPNugQ72t832X
rustic mailbox,5000,Mailbox,Tent,FtrPostSimple,1.0.0,vhd8waS64LR47ty8Q
